"No.","Time","Source","Destination","Protocol","Length","Info"
"109","198.029825872","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"110","200.032234964","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"111","202.034641724","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"112","204.027041840","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"113","206.029452663","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"114","208.031871907","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"115","210.034281974","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
"116","211.568300266","0.0.0.0","255.255.255.255","MNDP","159","5678  >  5678 Len=117"
"117","211.568312557","Routerbo_1c:8e:15","CDP/VTP/DTP/PAgP/UDLD","CDP","93","Device ID: MikroTik  Port ID: bridge51  "
"118","211.568351737","Routerbo_1c:8e:15","LLDP_Multicast","LLDP","110","TTL = 120 System Name = MikroTik System Description = MikroTik RouterOS 6.43.16 (long-term) CRS326-24G-2S+ "
"119","212.026686513","Routerbo_1c:8e:15","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:15  Cost = 0  Port = 0x8001"
